Sample ID,Retention Time,Peak Area,Peak Height,Intensity,Concentration,Compound Name,Analysis Type
SMP-00598,12.1,49244.5,8650.0,8773.2,0.0501,Chlorpheniramine,HPLC-UV/Vis
SMP-00599,1.22,12652.0,3259.5,3394.7,0.0126,Uracil,HPLC-UV/Vis
SMP-00599,2.79,47731.5,9006.2,9436.0,0.0477,Acetaminophen,HPLC-UV/Vis
SMP-00599,4.12,88314.2,14116.7,14753.3,0.0878,Caffeine,HPLC-UV/Vis
SMP-00599,5.57,23046.9,5289.9,5432.9,0.0228,Aspirin,HPLC-UV/Vis
SMP-00599,7.19,61578.0,10227.0,10822.0,0.0597,Benzoic Acid,HPLC-UV/Vis
SMP-00599,8.9,29919.9,6188.3,6178.3,0.0296,Phenacetin,HPLC-UV/Vis
SMP-00599,10.4,16129.5,3817.9,3954.6,0.0159,Salicylic Acid,HPLC-UV/Vis
SMP-00599,12.03,52631.2,9545.8,10089.8,0.0527,Chlorpheniramine,HPLC-UV/Vis
SMP-00600,1.26,14010.7,3564.4,3571.3,0.0137,Uracil,HPLC-UV/Vis
SMP-00600,2.81,44626.1,8515.8,8802.0,0.0448,Acetaminophen,HPLC-UV/Vis
SMP-00600,4.12,73463.1,11544.5,11578.9,0.071,Caffeine,HPLC-UV/Vis
SMP-00600,5.53,24185.0,5478.6,5751.2,0.0243,Aspirin,HPLC-UV/Vis
SMP-00600,7.25,65363.1,11012.6,11624.0,0.0642,Benzoic Acid,HPLC-UV/Vis
SMP-00600,8.93,32638.7,6331.1,6702.9,0.033,Phenacetin,HPLC-UV/Vis
SMP-00600,10.33,13978.0,3574.8,3669.4,0.0134,Salicylic Acid,HPLC-UV/Vis
SMP-00600,12.12,57081.6,10277.3,10819.0,0.0563,Chlorpheniramine,HPLC-UV/Vis
SMP-00601,1.25,12284.8,3121.1,3193.3,0.0123,Uracil,HPLC-UV/Vis
SMP-00601,2.82,43345.4,8842.1,9004.7,0.0442,Acetaminophen,HPLC-UV/Vis
SMP-00601,4.15,89885.5,14294.4,14575.4,0.0903,Caffeine,HPLC-UV/Vis
SMP-00601,5.64,22049.9,4808.2,4792.3,0.0223,Aspirin,HPLC-UV/Vis
SMP-00601,7.23,74365.5,12623.4,13212.0,0.0752,Benzoic Acid,HPLC-UV/Vis
SMP-00601,8.89,27769.0,5454.0,5756.2,0.0273,Phenacetin,HPLC-UV/Vis
SMP-00601,10.4,13660.5,3371.0,3328.5,0.0133,Salicylic Acid,HPLC-UV/Vis
SMP-00601,12.06,61242.2,11087.4,11671.1,0.0616,Chlorpheniramine,HPLC-UV/Vis
SMP-00602,1.22,13607.3,3539.8,3793.6,0.0139,Uracil,HPLC-UV/Vis
SMP-00602,2.81,47733.6,9586.6,10127.7,0.0476,Acetaminophen,HPLC-UV/Vis
SMP-00602,4.09,79035.9,12590.4,13346.9,0.0817,Caffeine,HPLC-UV/Vis
SMP-00602,5.64,21465.9,4507.7,4552.1,0.0205,Aspirin,HPLC-UV/Vis
SMP-00602,7.18,68523.7,11433.0,11618.3,0.0693,Benzoic Acid,HPLC-UV/Vis
SMP-00602,8.95,27737.2,5899.1,6078.5,0.0282,Phenacetin,HPLC-UV/Vis
SMP-00602,10.41,16493.6,3784.7,3986.6,0.0161,Salicylic Acid,HPLC-UV/Vis
SMP-00602,12.15,59376.6,10298.4,10570.7,0.0607,Chlorpheniramine,HPLC-UV/Vis
SMP-00603,1.24,11967.6,3130.7,3128.4,0.0122,Uracil,HPLC-UV/Vis
SMP-00603,2.8,44770.3,8860.4,9122.5,0.0461,Acetaminophen,HPLC-UV/Vis
SMP-00603,4.13,101379.4,16618.9,17173.9,0.1029,Caffeine,HPLC-UV/Vis
SMP-00603,5.56,138945.7,24995.1,30277.9,0.1368,Aspirin,HPLC-UV/Vis
SMP-00603,7.15,76798.6,12789.7,13380.6,0.078,Benzoic Acid,HPLC-UV/Vis
SMP-00603,8.94,29175.7,5601.8,5658.4,0.0292,Phenacetin,HPLC-UV/Vis
SMP-00603,10.37,15679.4,3972.5,4087.2,0.0153,Salicylic Acid,HPLC-UV/Vis
SMP-00603,12.08,62219.2,11173.1,11531.3,0.0639,Chlorpheniramine,HPLC-UV/Vis
SMP-00604,1.22,12043.9,3082.2,3337.5,0.0119,Uracil,HPLC-UV/Vis
SMP-00604,2.77,46863.4,9238.4,9384.9,0.0469,Acetaminophen,HPLC-UV/Vis
SMP-00604,4.15,92064.1,15787.4,16040.6,0.0907,Caffeine,HPLC-UV/Vis
SMP-00604,5.58,18893.5,4192.6,4336.6,0.0188,Aspirin,HPLC-UV/Vis
SMP-00604,7.21,58529.2,9823.6,10228.0,0.0564,Benzoic Acid,HPLC-UV/Vis
SMP-00604,8.91,27649.1,5710.7,5943.1,0.0281,Phenacetin,HPLC-UV/Vis
SMP-00604,10.38,15770.1,3805.4,3932.8,0.0158,Salicylic Acid,HPLC-UV/Vis
SMP-00604,12.09,44161.8,8229.4,8525.3,0.0417,Chlorpheniramine,HPLC-UV/Vis
SMP-00605,1.25,11284.1,2801.9,2847.4,0.0111,Uracil,HPLC-UV/Vis
SMP-00605,2.85,47500.0,9774.4,10111.7,0.048,Acetaminophen,HPLC-UV/Vis
SMP-00605,4.14,88472.2,14651.5,15076.6,0.0891,Caffeine,HPLC-UV/Vis
SMP-00605,5.59,22162.9,4791.0,5038.5,0.022,Aspirin,HPLC-UV/Vis
SMP-00605,7.2,74562.2,11723.0,12145.7,0.0729,Benzoic Acid,HPLC-UV/Vis
SMP-00605,8.95,26587.9,5519.1,5709.4,0.0264,Phenacetin,HPLC-UV/Vis
SMP-00605,10.42,15852.7,3995.9,4090.7,0.0162,Salicylic Acid,HPLC-UV/Vis
SMP-00605,12.14,52926.4,9374.2,9449.7,0.0529,Chlorpheniramine,HPLC-UV/Vis
SMP-00606,1.29,11365.8,2855.1,2973.9,0.0117,Uracil,HPLC-UV/Vis
SMP-00606,2.83,45432.8,8811.3,9430.2,0.047,Acetaminophen,HPLC-UV/Vis
SMP-00606,4.18,96859.0,15220.5,15665.0,0.0995,Caffeine,HPLC-UV/Vis
SMP-00606,5.6,26585.2,5926.3,6193.7,0.0268,Aspirin,HPLC-UV/Vis
SMP-00606,7.22,76159.9,13137.0,13412.6,0.0766,Benzoic Acid,HPLC-UV/Vis
SMP-00606,8.95,27116.6,5388.3,5459.4,0.0268,Phenacetin,HPLC-UV/Vis
SMP-00606,10.43,15168.8,3838.8,3867.2,0.0151,Salicylic Acid,HPLC-UV/Vis
SMP-00606,12.12,60399.5,10763.1,11299.9,0.0586,Chlorpheniramine,HPLC-UV/Vis
SMP-00607,1.21,13006.6,3451.4,3616.2,0.0126,Uracil,HPLC-UV/Vis
SMP-00607,2.82,48952.6,9586.7,9452.2,0.05,Acetaminophen,HPLC-UV/Vis
SMP-00607,4.15,91239.7,15050.5,15941.6,0.0917,Caffeine,HPLC-UV/Vis
SMP-00607,5.61,23074.3,5094.7,5067.6,0.0233,Aspirin,HPLC-UV/Vis
SMP-00607,7.19,74277.4,12663.3,13029.7,0.0745,Benzoic Acid,HPLC-UV/Vis
SMP-00607,8.98,35837.9,7222.7,7341.3,0.0356,Phenacetin,HPLC-UV/Vis
SMP-00607,10.36,16331.8,4024.0,4164.5,0.0164,Salicylic Acid,HPLC-UV/Vis
SMP-00607,12.09,52610.3,9527.2,9534.9,0.0516,Chlorpheniramine,HPLC-UV/Vis
SMP-00608,1.28,12776.5,3382.0,3475.2,0.0128,Uracil,HPLC-UV/Vis
SMP-00608,2.79,42938.9,7946.6,8089.9,0.0437,Acetaminophen,HPLC-UV/Vis
SMP-00608,4.13,73735.7,12389.3,12778.2,0.0713,Caffeine,HPLC-UV/Vis
SMP-00608,5.57,22030.6,4688.0,4893.5,0.0217,Aspirin,HPLC-UV/Vis
SMP-00608,7.27,68191.8,11293.5,11611.4,0.0691,Benzoic Acid,HPLC-UV/Vis
SMP-00608,8.92,29917.6,6009.2,6155.5,0.0311,Phenacetin,HPLC-UV/Vis
SMP-00608,10.4,17542.3,4294.6,4282.8,0.0181,Salicylic Acid,HPLC-UV/Vis
SMP-00608,12.03,45530.8,8564.4,8550.1,0.047,Chlorpheniramine,HPLC-UV/Vis
SMP-00609,1.27,13339.3,3403.9,3541.6,0.0135,Uracil,HPLC-UV/Vis
SMP-00609,2.77,47442.3,8734.3,9159.1,0.0476,Acetaminophen,HPLC-UV/Vis
SMP-00609,4.07,79159.2,12647.9,13197.7,0.0775,Caffeine,HPLC-UV/Vis
SMP-00609,5.59,20753.1,4553.5,4603.5,0.0202,Aspirin,HPLC-UV/Vis
SMP-00609,7.22,70878.9,12207.9,12693.0,0.0694,Benzoic Acid,HPLC-UV/Vis
SMP-00609,8.92,29708.9,6085.8,6250.4,0.0286,Phenacetin,HPLC-UV/Vis
SMP-00609,10.4,14648.0,3696.5,3903.3,0.0143,Salicylic Acid,HPLC-UV/Vis
SMP-00609,12.15,53473.4,9549.4,10000.2,0.0532,Chlorpheniramine,HPLC-UV/Vis
SMP-00610,1.23,11859.6,3124.1,3224.1,0.0119,Uracil,HPLC-UV/Vis
SMP-00610,2.79,49757.5,9460.2,9876.5,0.05,Acetaminophen,HPLC-UV/Vis
SMP-00610,4.19,86169.4,13889.9,14247.9,0.0863,Caffeine,HPLC-UV/Vis
SMP-00610,5.56,25105.2,5553.4,5781.6,0.0262,Aspirin,HPLC-UV/Vis
SMP-00610,7.16,68706.3,11536.2,12083.4,0.068,Benzoic Acid,HPLC-UV/Vis
SMP-00610,8.9,26933.8,5445.4,5596.0,0.0282,Phenacetin,HPLC-UV/Vis
SMP-00610,10.41,14468.2,3549.7,3617.0,0.0148,Salicylic Acid,HPLC-UV/Vis
SMP-00610,12.1,62001.0,11434.5,12096.0,0.062,Chlorpheniramine,HPLC-UV/Vis
SMP-00611,1.23,11367.7,3131.1,3157.0,0.0113,Uracil,HPLC-UV/Vis
SMP-00611,2.77,41246.6,7836.5,8118.6,0.0417,Acetaminophen,HPLC-UV/Vis
SMP-00611,4.13,98865.8,16813.1,17739.8,0.0959,Caffeine,HPLC-UV/Vis
SMP-00611,5.66,19182.4,4401.0,4552.8,0.019,Aspirin,HPLC-UV/Vis
SMP-00611,7.21,75202.2,12869.0,12867.3,0.0743,Benzoic Acid,HPLC-UV/Vis
SMP-00611,8.99,31492.3,6762.3,6596.3,0.0311,Phenacetin,HPLC-UV/Vis
SMP-00611,10.36,17138.5,4114.2,4045.6,0.0171,Salicylic Acid,HPLC-UV/Vis
SMP-00611,12.05,57089.5,10783.8,11096.7,0.0592,Chlorpheniramine,HPLC-UV/Vis
SMP-00612,1.29,13956.9,3584.2,3585.1,0.0138,Uracil,HPLC-UV/Vis
SMP-00612,2.82,47972.5,9343.7,9601.1,0.0492,Acetaminophen,HPLC-UV/Vis
SMP-00612,4.13,90514.1,15604.4,16266.7,0.0898,Caffeine,HPLC-UV/Vis
SMP-00612,5.61,22127.3,4807.6,4950.7,0.0228,Aspirin,HPLC-UV/Vis
SMP-00612,7.19,73257.3,12177.0,12626.3,0.0736,Benzoic Acid,HPLC-UV/Vis
SMP-00612,8.86,31907.5,6381.8,6364.0,0.0314,Phenacetin,HPLC-UV/Vis
SMP-00612,10.41,16804.7,4145.1,4193.3,0.017,Salicylic Acid,HPLC-UV/Vis
SMP-00612,12.1,54519.8,10091.3,10242.7,0.0557,Chlorpheniramine,HPLC-UV/Vis
SMP-00613,1.25,14357.0,3565.9,3640.0,0.0142,Uracil,HPLC-UV/Vis
SMP-00613,2.84,41297.9,8908.1,9057.2,0.0416,Acetaminophen,HPLC-UV/Vis
SMP-00613,4.15,82132.4,13815.6,13994.1,0.079,Caffeine,HPLC-UV/Vis
SMP-00613,5.64,155931.5,27954.3,28844.6,0.1504,Aspirin,HPLC-UV/Vis
SMP-00613,7.22,74002.5,12198.8,12518.1,0.072,Benzoic Acid,HPLC-UV/Vis
SMP-00613,8.98,32346.3,6655.6,7023.3,0.0315,Phenacetin,HPLC-UV/Vis
SMP-00613,10.36,17906.3,4423.9,4641.9,0.0177,Salicylic Acid,HPLC-UV/Vis
SMP-00613,12.16,56533.6,10567.9,10821.2,0.0552,Chlorpheniramine,HPLC-UV/Vis
SMP-00614,1.22,14081.8,3720.0,3849.1,0.0142,Uracil,HPLC-UV/Vis
SMP-00614,2.81,43947.8,8136.0,8536.1,0.0443,Acetaminophen,HPLC-UV/Vis
SMP-00614,4.15,385958.9,53456.6,59105.5,0.3787,Caffeine,HPLC-UV/Vis
SMP-00614,5.6,24028.3,5481.4,5620.9,0.0234,Aspirin,HPLC-UV/Vis
SMP-00614,7.18,53072.6,8784.0,9082.4,0.0544,Benzoic Acid,HPLC-UV/Vis
SMP-00614,8.95,34720.1,7012.2,7297.8,0.0357,Phenacetin,HPLC-UV/Vis
SMP-00614,10.41,17414.9,4202.1,4444.7,0.0176,Salicylic Acid,HPLC-UV/Vis
SMP-00614,12.12,64241.8,11704.4,11735.4,0.0636,Chlorpheniramine,HPLC-UV/Vis
SMP-00615,1.28,12063.8,3273.9,3349.0,0.0122,Uracil,HPLC-UV/Vis
SMP-00615,2.76,45294.1,9437.6,9546.7,0.0459,Acetaminophen,HPLC-UV/Vis
SMP-00615,4.12,76585.2,12858.8,13020.5,0.0788,Caffeine,HPLC-UV/Vis
SMP-00615,5.6,24050.3,5062.7,5235.2,0.0242,Aspirin,HPLC-UV/Vis
SMP-00615,7.17,61893.4,10507.3,11119.3,0.0611,Benzoic Acid,HPLC-UV/Vis
SMP-00615,8.97,27346.5,5549.1,5603.1,0.0276,Phenacetin,HPLC-UV/Vis
SMP-00615,10.43,15932.4,3995.5,3921.7,0.0154,Salicylic Acid,HPLC-UV/Vis
SMP-00615,12.08,46253.0,8303.9,8593.2,0.0461,Chlorpheniramine,HPLC-UV/Vis
SMP-00616,1.26,12799.3,3419.2,3520.8,0.0128,Uracil,HPLC-UV/Vis
SMP-00616,2.82,41665.1,8072.2,8385.1,0.0411,Acetaminophen,HPLC-UV/Vis
SMP-00616,4.11,63486.2,10157.4,10488.0,0.0615,Caffeine,HPLC-UV/Vis
SMP-00616,5.57,25207.9,5629.8,6043.7,0.0255,Aspirin,HPLC-UV/Vis
SMP-00616,7.23,78841.8,12506.7,13041.8,0.08,Benzoic Acid,HPLC-UV/Vis
SMP-00616,8.88,30277.0,6099.5,6469.1,0.0302,Phenacetin,HPLC-UV/Vis
SMP-00616,10.38,16108.9,3930.5,3986.3,0.0162,Salicylic Acid,HPLC-UV/Vis
SMP-00616,12.02,57821.6,10623.8,10985.0,0.0573,Chlorpheniramine,HPLC-UV/Vis
SMP-00617,1.27,11663.9,3080.4,3082.0,0.0118,Uracil,HPLC-UV/Vis
SMP-00617,2.83,41591.5,7866.3,7882.9,0.0411,Acetaminophen,HPLC-UV/Vis
SMP-00617,4.1,85250.0,14123.7,14518.3,0.0854,Caffeine,HPLC-UV/Vis
SMP-00617,5.6,23166.3,5089.9,5258.1,0.023,Aspirin,HPLC-UV/Vis
SMP-00617,7.17,73968.0,11880.1,12274.0,0.0764,Benzoic Acid,HPLC-UV/Vis
SMP-00617,8.97,31979.6,6535.8,6614.1,0.0318,Phenacetin,HPLC-UV/Vis
SMP-00617,10.41,16831.2,4239.0,4352.7,0.0169,Salicylic Acid,HPLC-UV/Vis
SMP-00617,12.17,51957.8,9586.6,9794.7,0.0515,Chlorpheniramine,HPLC-UV/Vis
SMP-00618,1.21,9362.5,2517.7,2620.8,0.0092,Uracil,HPLC-UV/Vis
SMP-00618,2.82,42626.2,8393.6,8814.4,0.0413,Acetaminophen,HPLC-UV/Vis
SMP-00618,4.16,105974.6,17469.2,17849.7,0.1054,Caffeine,HPLC-UV/Vis
SMP-00618,5.59,24454.0,5362.8,5639.6,0.025,Aspirin,HPLC-UV/Vis
SMP-00618,7.19,64497.8,10138.1,10462.6,0.0646,Benzoic Acid,HPLC-UV/Vis
SMP-00618,8.89,31844.0,6596.4,6846.4,0.0312,Phenacetin,HPLC-UV/Vis
SMP-00618,10.39,16949.4,4017.6,4230.5,0.0174,Salicylic Acid,HPLC-UV/Vis
SMP-00618,12.11,58449.7,10267.3,10475.5,0.0586,Chlorpheniramine,HPLC-UV/Vis
SMP-00619,1.21,14489.5,3705.6,3814.3,0.0149,Uracil,HPLC-UV/Vis
SMP-00619,2.81,51134.8,9691.3,9879.5,0.0499,Acetaminophen,HPLC-UV/Vis
SMP-00619,4.17,91093.2,15559.1,16665.3,0.0908,Caffeine,HPLC-UV/Vis
SMP-00619,5.63,26020.4,5812.6,6069.0,0.0263,Aspirin,HPLC-UV/Vis
SMP-00619,7.16,67057.0,11076.3,11469.9,0.0669,Benzoic Acid,HPLC-UV/Vis
SMP-00619,8.89,33501.2,6745.2,6916.3,0.0332,Phenacetin,HPLC-UV/Vis
SMP-00619,10.37,17191.7,4160.5,4338.1,0.0174,Salicylic Acid,HPLC-UV/Vis
SMP-00619,12.12,54278.5,10215.6,10690.3,0.0553,Chlorpheniramine,HPLC-UV/Vis
SMP-00620,1.26,10165.8,2747.4,2795.5,0.0101,Uracil,HPLC-UV/Vis
SMP-00620,2.8,44571.6,9148.3,9580.0,0.0441,Acetaminophen,HPLC-UV/Vis
SMP-00620,4.08,80046.5,12433.0,12892.7,0.0798,Caffeine,HPLC-UV/Vis
SMP-00620,5.57,23451.2,4960.5,5100.6,0.0238,Aspirin,HPLC-UV/Vis
SMP-00620,7.21,54076.0,8295.3,8598.5,0.0555,Benzoic Acid,HPLC-UV/Vis
SMP-00620,9.01,26696.9,5346.1,5521.4,0.027,Phenacetin,HPLC-UV/Vis
SMP-00620,10.37,16568.4,4051.1,4144.7,0.0167,Salicylic Acid,HPLC-UV/Vis
SMP-00620,12.1,53243.8,9386.1,9494.5,0.0527,Chlorpheniramine,HPLC-UV/Vis
SMP-00621,1.19,13626.8,3504.2,3534.7,0.0141,Uracil,HPLC-UV/Vis
SMP-00621,2.76,52998.7,10661.1,10787.1,0.0527,Acetaminophen,HPLC-UV/Vis
SMP-00621,4.09,92097.0,15338.6,16000.3,0.0922,Caffeine,HPLC-UV/Vis
SMP-00621,5.57,27300.2,5909.5,6008.7,0.027,Aspirin,HPLC-UV/Vis
SMP-00621,7.19,65840.2,10985.1,11134.8,0.0661,Benzoic Acid,HPLC-UV/Vis
SMP-00621,8.97,33447.0,6860.3,6976.9,0.0336,Phenacetin,HPLC-UV/Vis
SMP-00621,10.4,15363.9,4042.3,4064.4,0.0145,Salicylic Acid,HPLC-UV/Vis
SMP-00621,12.05,50262.1,8706.9,8810.6,0.0491,Chlorpheniramine,HPLC-UV/Vis
SMP-00622,1.25,13789.5,3548.1,3720.5,0.0138,Uracil,HPLC-UV/Vis
SMP-00622,2.81,42228.6,8371.6,8627.3,0.042,Acetaminophen,HPLC-UV/Vis
SMP-00622,4.17,70312.4,11277.1,11769.4,0.0708,Caffeine,HPLC-UV/Vis
SMP-00622,5.53,27029.1,5939.2,6297.2,0.0274,Aspirin,HPLC-UV/Vis
SMP-00622,7.12,64285.2,10670.6,11086.9,0.0628,Benzoic Acid,HPLC-UV/Vis
SMP-00622,8.96,34276.6,6972.6,7243.6,0.0345,Phenacetin,HPLC-UV/Vis
SMP-00622,10.38,10809.9,2606.2,2672.4,0.0104,Salicylic Acid,HPLC-UV/Vis
SMP-00622,12.08,53578.3,9716.1,9563.5,0.0517,Chlorpheniramine,HPLC-UV/Vis
SMP-00623,1.24,12447.5,3071.3,3163.2,0.0124,Uracil,HPLC-UV/Vis
SMP-00623,2.76,41822.5,8654.0,8853.1,0.0425,Acetaminophen,HPLC-UV/Vis
SMP-00623,4.14,83527.6,14163.3,14693.9,0.0821,Caffeine,HPLC-UV/Vis
SMP-00623,5.63,16543.0,3700.1,3850.9,0.0162,Aspirin,HPLC-UV/Vis
SMP-00623,7.22,59102.2,10104.7,10468.0,0.0589,Benzoic Acid,HPLC-UV/Vis
SMP-00623,8.97,38426.8,8000.0,8369.7,0.0385,Phenacetin,HPLC-UV/Vis
SMP-00623,10.36,12890.2,3157.4,3293.8,0.0121,Salicylic Acid,HPLC-UV/Vis
SMP-00623,12.09,58234.3,10656.0,10590.3,0.0571,Chlorpheniramine,HPLC-UV/Vis
SMP-00624,1.27,12917.0,3260.4,3367.6,0.0127,Uracil,HPLC-UV/Vis
SMP-00624,2.82,49400.9,9967.8,10469.4,0.0494,Acetaminophen,HPLC-UV/Vis
SMP-00624,4.19,89437.5,14212.8,15198.3,0.0878,Caffeine,HPLC-UV/Vis
SMP-00624,5.63,21410.8,4793.9,5112.0,0.0208,Aspirin,HPLC-UV/Vis
SMP-00624,7.24,71996.0,11904.1,12830.1,0.0719,Benzoic Acid,HPLC-UV/Vis
SMP-00624,9.0,34260.7,7282.1,7369.5,0.035,Phenacetin,HPLC-UV/Vis
SMP-00624,10.38,15946.9,3906.2,4169.4,0.0161,Salicylic Acid,HPLC-UV/Vis
SMP-00624,12.07,53944.0,9358.3,9505.2,0.0537,Chlorpheniramine,HPLC-UV/Vis
SMP-00625,1.27,11531.9,2726.9,2716.7,0.0116,Uracil,HPLC-UV/Vis
SMP-00625,2.76,54769.9,10864.8,11178.0,0.055,Acetaminophen,HPLC-UV/Vis
SMP-00625,4.11,98394.9,16365.1,16208.9,0.0988,Caffeine,HPLC-UV/Vis
SMP-00625,5.59,27944.7,6474.3,6619.6,0.0278,Aspirin,HPLC-UV/Vis
SMP-00625,7.18,61194.2,10339.8,11055.6,0.0633,Benzoic Acid,HPLC-UV/Vis
SMP-00625,8.88,25382.9,5411.4,5749.0,0.0257,Phenacetin,HPLC-UV/Vis
SMP-00625,10.44,16776.4,4216.3,4186.2,0.0169,Salicylic Acid,HPLC-UV/Vis
SMP-00625,12.12,59340.5,10740.6,11085.6,0.0609,Chlorpheniramine,HPLC-UV/Vis
SMP-00626,1.23,11855.1,3049.3,3042.6,0.0121,Uracil,HPLC-UV/Vis
SMP-00626,2.83,36094.8,7243.3,7654.3,0.0365,Acetaminophen,HPLC-UV/Vis
SMP-00626,4.18,100542.0,16571.3,17266.5,0.1035,Caffeine,HPLC-UV/Vis
SMP-00626,5.58,26025.9,5727.4,5903.0,0.0261,Aspirin,HPLC-UV/Vis
SMP-00626,7.25,67564.7,11809.9,12203.1,0.0695,Benzoic Acid,HPLC-UV/Vis
SMP-00626,8.94,37197.4,7517.9,7644.9,0.0364,Phenacetin,HPLC-UV/Vis
SMP-00626,10.45,16182.8,3829.8,3944.2,0.0161,Salicylic Acid,HPLC-UV/Vis
SMP-00626,12.09,56942.0,10118.3,10480.9,0.055,Chlorpheniramine,HPLC-UV/Vis
SMP-00627,1.24,13534.0,3496.7,3629.8,0.0133,Uracil,HPLC-UV/Vis
SMP-00627,2.78,192848.4,34381.7,39252.5,0.1894,Acetaminophen,HPLC-UV/Vis
SMP-00627,4.15,96013.2,15294.4,15647.5,0.0978,Caffeine,HPLC-UV/Vis
SMP-00627,5.64,26416.8,5624.5,5825.6,0.0262,Aspirin,HPLC-UV/Vis
SMP-00627,7.18,65372.9,10764.9,10957.2,0.0654,Benzoic Acid,HPLC-UV/Vis
SMP-00627,8.9,34748.4,7124.8,7276.2,0.0335,Phenacetin,HPLC-UV/Vis
SMP-00627,10.36,16892.3,4313.3,4332.1,0.0173,Salicylic Acid,HPLC-UV/Vis
SMP-00627,12.04,47670.7,8672.2,9002.0,0.046,Chlorpheniramine,HPLC-UV/Vis
SMP-00628,1.27,13693.8,3480.0,3614.9,0.014,Uracil,HPLC-UV/Vis
SMP-00628,2.83,46320.1,8976.2,9294.3,0.0456,Acetaminophen,HPLC-UV/Vis
SMP-00628,4.1,84702.3,13753.2,14295.0,0.0859,Caffeine,HPLC-UV/Vis
SMP-00628,5.6,21441.5,4711.9,4823.2,0.0217,Aspirin,HPLC-UV/Vis
SMP-00628,7.19,78336.9,13078.7,13195.7,0.0779,Benzoic Acid,HPLC-UV/Vis
SMP-00628,8.95,36341.2,7227.3,7233.6,0.0359,Phenacetin,HPLC-UV/Vis
SMP-00628,10.45,16299.9,3823.9,3936.9,0.0169,Salicylic Acid,HPLC-UV/Vis
SMP-00628,12.1,55504.8,9581.9,10060.6,0.0564,Chlorpheniramine,HPLC-UV/Vis
SMP-00629,1.21,11243.2,2961.6,3006.0,0.0114,Uracil,HPLC-UV/Vis
SMP-00629,2.8,168250.6,27957.6,29443.0,0.1693,Acetaminophen,HPLC-UV/Vis
SMP-00629,4.14,101394.5,16184.3,16932.1,0.1046,Caffeine,HPLC-UV/Vis
SMP-00629,5.58,22108.5,4878.4,5056.2,0.0221,Aspirin,HPLC-UV/Vis
SMP-00629,7.26,66049.1,10767.9,11269.8,0.0672,Benzoic Acid,HPLC-UV/Vis
SMP-00629,9.01,32280.8,6566.8,6514.0,0.0317,Phenacetin,HPLC-UV/Vis
SMP-00629,10.36,13127.8,3205.3,3351.3,0.0131,Salicylic Acid,HPLC-UV/Vis
SMP-00629,12.12,60429.8,11565.9,12517.6,0.0612,Chlorpheniramine,HPLC-UV/Vis
SMP-00630,1.25,14409.3,3617.8,3831.1,0.0144,Uracil,HPLC-UV/Vis
SMP-00630,2.78,39737.5,7647.8,8076.5,0.0391,Acetaminophen,HPLC-UV/Vis
SMP-00630,4.13,79672.1,13061.6,13630.8,0.08,Caffeine,HPLC-UV/Vis
SMP-00630,5.65,23319.3,5076.7,5114.0,0.0239,Aspirin,HPLC-UV/Vis
SMP-00630,7.19,74489.8,13069.2,13527.0,0.0743,Benzoic Acid,HPLC-UV/Vis
SMP-00630,8.94,30090.1,6105.4,6399.8,0.03,Phenacetin,HPLC-UV/Vis
SMP-00630,10.4,15028.1,3806.4,3922.2,0.015,Salicylic Acid,HPLC-UV/Vis
SMP-00630,12.14,55859.9,10467.9,10732.9,0.057,Chlorpheniramine,HPLC-UV/Vis
SMP-00631,1.28,13654.0,3419.0,3526.5,0.0139,Uracil,HPLC-UV/Vis
SMP-00631,2.84,46279.9,9404.9,9563.4,0.0449,Acetaminophen,HPLC-UV/Vis
SMP-00631,4.19,79511.7,12285.8,12231.6,0.0808,Caffeine,HPLC-UV/Vis
SMP-00631,5.62,22342.1,4815.1,4863.3,0.0224,Aspirin,HPLC-UV/Vis
SMP-00631,7.2,70105.6,11856.3,12433.5,0.0703,Benzoic Acid,HPLC-UV/Vis
SMP-00631,8.96,33247.8,6785.6,6950.1,0.0348,Phenacetin,HPLC-UV/Vis
SMP-00631,10.41,17232.6,4158.8,4269.6,0.0171,Salicylic Acid,HPLC-UV/Vis
SMP-00631,12.13,53126.6,10520.9,10741.3,0.0546,Chlorpheniramine,HPLC-UV/Vis
SMP-00632,1.25,14281.7,3517.1,3652.6,0.0142,Uracil,HPLC-UV/Vis
SMP-00632,2.79,41385.9,7601.3,7888.4,0.0413,Acetaminophen,HPLC-UV/Vis
SMP-00632,4.17,93232.1,15039.4,16408.3,0.095,Caffeine,HPLC-UV/Vis
SMP-00632,5.59,23676.8,5038.2,5156.0,0.0234,Aspirin,HPLC-UV/Vis
SMP-00632,7.18,65822.7,10450.2,10875.3,0.0646,Benzoic Acid,HPLC-UV/Vis
SMP-00632,8.9,30820.9,5968.2,6088.7,0.0306,Phenacetin,HPLC-UV/Vis
SMP-00632,10.38,17115.8,4417.2,4579.7,0.0168,Salicylic Acid,HPLC-UV/Vis
SMP-00632,12.09,59021.5,10756.9,10740.2,0.0602,Chlorpheniramine,HPLC-UV/Vis
SMP-00633,1.29,11807.5,3063.7,3083.0,0.0118,Uracil,HPLC-UV/Vis
SMP-00633,2.78,47368.1,9250.0,9444.2,0.0486,Acetaminophen,HPLC-UV/Vis
SMP-00633,4.15,76115.9,12599.0,12856.8,0.0778,Caffeine,HPLC-UV/Vis
