Sample ID,Retention Time,Peak Area,Peak Height,Intensity,Concentration,Compound Name,Analysis Type
SMP-00740,1.24,11213.9,2930.7,3007.0,0.0113,Uracil,LC-MS/MS
SMP-00740,2.81,50953.8,9870.7,10129.1,0.0509,Acetaminophen,LC-MS/MS
SMP-00740,4.14,96213.9,16521.9,17420.8,0.0951,Caffeine,LC-MS/MS
SMP-00740,5.62,25379.1,5575.9,5557.8,0.025,Aspirin,LC-MS/MS
SMP-00740,7.16,74297.4,12455.1,12688.1,0.0741,Benzoic Acid,LC-MS/MS
SMP-00740,9.04,30567.5,6068.6,6264.7,0.0299,Phenacetin,LC-MS/MS
SMP-00740,10.39,15637.3,4052.6,4233.8,0.0155,Salicylic Acid,LC-MS/MS
SMP-00740,12.1,52285.4,9161.1,9476.8,0.0523,Chlorpheniramine,LC-MS/MS
SMP-00741,1.18,46252.8,10601.8,11726.8,0.0476,Uracil,LC-MS/MS
SMP-00741,2.81,50738.7,10071.0,10412.4,0.0505,Acetaminophen,LC-MS/MS
SMP-00741,4.17,84690.3,13268.6,13957.5,0.087,Caffeine,LC-MS/MS
SMP-00741,5.58,20723.8,4504.1,4681.0,0.0209,Aspirin,LC-MS/MS
SMP-00741,7.21,76846.4,12680.3,13182.7,0.0731,Benzoic Acid,LC-MS/MS
SMP-00741,8.92,26906.9,5373.0,5424.2,0.0259,Phenacetin,LC-MS/MS
SMP-00741,10.36,14313.1,3546.1,3741.1,0.0139,Salicylic Acid,LC-MS/MS
SMP-00741,12.09,53435.3,10052.2,10314.8,0.0539,Chlorpheniramine,LC-MS/MS
SMP-00742,1.25,13289.0,3451.2,3469.4,0.0129,Uracil,LC-MS/MS
SMP-00742,2.83,51880.6,9714.8,9753.6,0.0516,Acetaminophen,LC-MS/MS
SMP-00742,4.19,90969.1,14773.0,14618.0,0.0928,Caffeine,LC-MS/MS
SMP-00742,5.59,22663.8,4813.5,4943.8,0.0231,Aspirin,LC-MS/MS
SMP-00742,7.18,72016.2,12322.1,12941.2,0.0721,Benzoic Acid,LC-MS/MS
SMP-00742,8.99,36977.4,7415.2,7623.6,0.0366,Phenacetin,LC-MS/MS
SMP-00742,10.43,16766.0,4002.2,4016.8,0.017,Salicylic Acid,LC-MS/MS
SMP-00742,12.14,59075.4,10948.6,11279.2,0.0594,Chlorpheniramine,LC-MS/MS
SMP-00743,1.25,10793.8,2799.7,3013.5,0.0107,Uracil,LC-MS/MS
SMP-00743,2.79,45809.7,8711.8,9003.2,0.0481,Acetaminophen,LC-MS/MS
SMP-00743,4.16,93958.4,15875.3,16985.8,0.0967,Caffeine,LC-MS/MS
SMP-00743,5.64,26136.5,5946.0,6193.2,0.0259,Aspirin,LC-MS/MS
SMP-00743,7.18,75169.4,13034.6,13357.8,0.0741,Benzoic Acid,LC-MS/MS
SMP-00743,8.9,27399.4,5517.9,5783.6,0.0279,Phenacetin,LC-MS/MS
SMP-00743,10.38,12931.1,3153.4,3186.1,0.013,Salicylic Acid,LC-MS/MS
SMP-00743,12.07,63427.9,11241.4,11406.0,0.0613,Chlorpheniramine,LC-MS/MS
SMP-00744,1.21,11011.0,2790.1,2844.4,0.0108,Uracil,LC-MS/MS
SMP-00744,2.76,51893.9,10263.5,10662.5,0.051,Acetaminophen,LC-MS/MS
SMP-00744,4.22,84467.4,13289.2,14018.0,0.085,Caffeine,LC-MS/MS
SMP-00744,5.6,26164.7,5690.8,5916.0,0.0266,Aspirin,LC-MS/MS
SMP-00744,7.27,61270.1,10263.1,10603.9,0.0618,Benzoic Acid,LC-MS/MS
SMP-00744,9.03,26535.0,5643.4,5851.2,0.0263,Phenacetin,LC-MS/MS
SMP-00744,10.38,18400.0,4380.3,4493.8,0.0188,Salicylic Acid,LC-MS/MS
SMP-00744,12.08,55899.4,10157.6,10263.8,0.0553,Chlorpheniramine,LC-MS/MS
SMP-00745,1.28,10719.1,2577.8,2701.4,0.0107,Uracil,LC-MS/MS
SMP-00745,2.8,47709.2,9541.4,9914.9,0.0477,Acetaminophen,LC-MS/MS
SMP-00745,4.18,96590.6,16349.6,16497.5,0.0943,Caffeine,LC-MS/MS
SMP-00745,5.63,21740.5,4947.9,4988.7,0.0212,Aspirin,LC-MS/MS
SMP-00745,7.15,70380.3,11187.9,12052.8,0.0708,Benzoic Acid,LC-MS/MS
SMP-00745,8.91,27811.9,5798.6,5848.8,0.0275,Phenacetin,LC-MS/MS
SMP-00745,10.44,13691.4,3469.9,3432.7,0.014,Salicylic Acid,LC-MS/MS
SMP-00745,12.06,44594.1,8049.8,8261.0,0.0432,Chlorpheniramine,LC-MS/MS
SMP-00746,1.21,10519.0,2773.6,2908.9,0.0107,Uracil,LC-MS/MS
SMP-00746,2.87,44432.6,8596.2,8916.2,0.0449,Acetaminophen,LC-MS/MS
SMP-00746,4.1,90638.7,14690.1,14427.8,0.0906,Caffeine,LC-MS/MS
SMP-00746,5.59,18357.7,3776.6,3820.9,0.0182,Aspirin,LC-MS/MS
SMP-00746,7.17,74041.2,11622.1,12276.3,0.0736,Benzoic Acid,LC-MS/MS
SMP-00746,8.99,28803.0,5997.1,6198.9,0.0287,Phenacetin,LC-MS/MS
SMP-00746,10.36,15251.9,3756.8,3875.8,0.0151,Salicylic Acid,LC-MS/MS
SMP-00746,12.08,49651.4,9164.5,9258.4,0.0505,Chlorpheniramine,LC-MS/MS
SMP-00747,1.32,12765.3,3177.3,3332.1,0.0127,Uracil,LC-MS/MS
SMP-00747,2.85,45904.2,8871.8,9164.9,0.0452,Acetaminophen,LC-MS/MS
SMP-00747,4.08,83575.8,13311.8,13593.8,0.0818,Caffeine,LC-MS/MS
SMP-00747,5.6,21322.6,4797.9,5105.2,0.0217,Aspirin,LC-MS/MS
SMP-00747,7.23,70481.8,11392.3,11578.4,0.0699,Benzoic Acid,LC-MS/MS
SMP-00747,8.93,26646.2,5462.1,5752.3,0.026,Phenacetin,LC-MS/MS
SMP-00747,10.41,15713.1,4013.8,4120.5,0.0159,Salicylic Acid,LC-MS/MS
SMP-00747,12.14,56744.4,10474.3,10995.5,0.0556,Chlorpheniramine,LC-MS/MS
SMP-00748,1.23,13530.1,3480.4,3583.8,0.0136,Uracil,LC-MS/MS
SMP-00748,2.81,45612.3,9030.8,9292.9,0.0461,Acetaminophen,LC-MS/MS
SMP-00748,4.16,86923.7,14051.0,14861.7,0.0899,Caffeine,LC-MS/MS
SMP-00748,5.61,23145.2,5203.4,5253.9,0.023,Aspirin,LC-MS/MS
SMP-00748,7.2,68766.5,10844.2,10757.2,0.0678,Benzoic Acid,LC-MS/MS
SMP-00748,8.99,36864.0,7694.0,7929.4,0.0363,Phenacetin,LC-MS/MS
SMP-00748,10.37,16291.8,3951.6,4089.8,0.0158,Salicylic Acid,LC-MS/MS
SMP-00748,12.09,54920.0,10296.5,10387.5,0.0545,Chlorpheniramine,LC-MS/MS
SMP-00749,1.23,13421.4,3512.5,3719.6,0.0132,Uracil,LC-MS/MS
SMP-00749,2.78,51220.5,9865.8,10197.9,0.0511,Acetaminophen,LC-MS/MS
SMP-00749,4.16,83196.8,13754.4,14246.4,0.0816,Caffeine,LC-MS/MS
SMP-00749,5.6,21958.7,4809.8,4958.2,0.0227,Aspirin,LC-MS/MS
SMP-00749,7.19,69001.4,11975.8,12585.5,0.071,Benzoic Acid,LC-MS/MS
SMP-00749,8.96,30225.1,6187.8,6070.7,0.0318,Phenacetin,LC-MS/MS
SMP-00749,10.33,16722.3,4012.2,4168.5,0.017,Salicylic Acid,LC-MS/MS
SMP-00749,12.11,59068.4,10406.9,10436.7,0.0582,Chlorpheniramine,LC-MS/MS
SMP-00750,1.22,12824.6,3522.7,3639.1,0.0127,Uracil,LC-MS/MS
SMP-00750,2.79,49459.0,9577.9,9878.0,0.0493,Acetaminophen,LC-MS/MS
SMP-00750,4.19,72859.7,11900.3,12213.8,0.0751,Caffeine,LC-MS/MS
SMP-00750,5.6,24681.3,5364.3,5603.2,0.0247,Aspirin,LC-MS/MS
SMP-00750,7.17,65112.1,11619.2,11908.4,0.0648,Benzoic Acid,LC-MS/MS
SMP-00750,8.95,26192.3,5166.5,5321.2,0.0261,Phenacetin,LC-MS/MS
SMP-00750,10.36,17130.9,4170.9,4143.4,0.0177,Salicylic Acid,LC-MS/MS
SMP-00750,12.12,49839.3,9565.7,9836.0,0.0512,Chlorpheniramine,LC-MS/MS
SMP-00751,1.19,13783.5,3506.4,3607.9,0.0132,Uracil,LC-MS/MS
SMP-00751,2.77,55728.2,10803.5,11183.2,0.0562,Acetaminophen,LC-MS/MS
SMP-00751,4.1,99407.4,15419.6,15590.5,0.098,Caffeine,LC-MS/MS
SMP-00751,5.59,24384.9,5399.4,5454.9,0.0248,Aspirin,LC-MS/MS
SMP-00751,7.19,51595.1,8255.0,8535.8,0.0548,Benzoic Acid,LC-MS/MS
SMP-00751,8.91,237431.9,46763.2,52768.3,0.2374,Phenacetin,LC-MS/MS
SMP-00751,10.41,15914.7,3896.2,4033.8,0.0156,Salicylic Acid,LC-MS/MS
SMP-00751,12.1,46831.0,8463.6,8579.2,0.0481,Chlorpheniramine,LC-MS/MS
SMP-00752,1.25,13727.7,3445.3,3548.0,0.0138,Uracil,LC-MS/MS
SMP-00752,2.8,45222.5,9175.1,9530.3,0.0447,Acetaminophen,LC-MS/MS
SMP-00752,4.17,86524.1,14281.9,14488.7,0.084,Caffeine,LC-MS/MS
SMP-00752,5.62,26529.4,6032.5,6227.9,0.0265,Aspirin,LC-MS/MS
SMP-00752,7.23,391988.0,65211.4,67914.0,0.3819,Benzoic Acid,LC-MS/MS
SMP-00752,8.92,31149.3,6399.5,6615.2,0.0327,Phenacetin,LC-MS/MS
SMP-00752,10.36,17008.3,4139.4,4286.4,0.0168,Salicylic Acid,LC-MS/MS
SMP-00752,12.1,59200.6,10614.0,11003.2,0.0583,Chlorpheniramine,LC-MS/MS
SMP-00753,1.21,14420.2,3755.3,3891.9,0.0146,Uracil,LC-MS/MS
SMP-00753,2.79,42342.5,8560.1,8554.3,0.0421,Acetaminophen,LC-MS/MS
SMP-00753,4.13,93947.0,15106.4,15755.5,0.0974,Caffeine,LC-MS/MS
SMP-00753,5.62,21793.2,4760.9,4895.8,0.0225,Aspirin,LC-MS/MS
SMP-00753,7.21,66428.4,11410.1,11512.1,0.0661,Benzoic Acid,LC-MS/MS
SMP-00753,8.93,30549.3,6392.2,6809.1,0.0308,Phenacetin,LC-MS/MS
SMP-00753,10.37,18935.7,4376.5,4513.6,0.0188,Salicylic Acid,LC-MS/MS
SMP-00753,12.11,44743.1,8270.2,8709.1,0.0451,Chlorpheniramine,LC-MS/MS
SMP-00754,1.31,12693.2,3211.3,3367.7,0.0129,Uracil,LC-MS/MS
SMP-00754,2.83,49142.1,9596.8,9676.6,0.0495,Acetaminophen,LC-MS/MS
SMP-00754,4.14,84896.8,13136.4,13410.8,0.0863,Caffeine,LC-MS/MS
SMP-00754,5.58,24046.8,5540.9,5582.9,0.0241,Aspirin,LC-MS/MS
SMP-00754,7.16,64954.7,10903.1,11042.7,0.065,Benzoic Acid,LC-MS/MS
SMP-00754,8.94,35818.8,7133.7,7210.2,0.0359,Phenacetin,LC-MS/MS
SMP-00754,10.38,14381.3,3339.9,3583.8,0.0138,Salicylic Acid,LC-MS/MS
SMP-00754,12.13,52773.3,9509.1,9660.7,0.0531,Chlorpheniramine,LC-MS/MS
SMP-00755,1.23,12188.0,3158.6,3240.7,0.0123,Uracil,LC-MS/MS
SMP-00755,2.8,52692.1,10346.2,10683.4,0.0531,Acetaminophen,LC-MS/MS
SMP-00755,4.15,85974.9,14548.8,15103.9,0.0877,Caffeine,LC-MS/MS
SMP-00755,5.62,23465.1,5063.6,4954.2,0.0235,Aspirin,LC-MS/MS
SMP-00755,7.16,63431.4,11145.5,11804.1,0.0618,Benzoic Acid,LC-MS/MS
SMP-00755,8.93,30407.8,6055.9,6367.2,0.0299,Phenacetin,LC-MS/MS
SMP-00755,10.39,15608.2,3642.1,3593.4,0.0156,Salicylic Acid,LC-MS/MS
SMP-00755,12.14,56654.5,9899.6,9972.1,0.0576,Chlorpheniramine,LC-MS/MS
SMP-00756,1.21,13931.2,3721.3,3885.0,0.0144,Uracil,LC-MS/MS
SMP-00756,2.78,55990.5,11188.7,11855.9,0.0567,Acetaminophen,LC-MS/MS
SMP-00756,4.16,112242.4,18525.8,19269.9,0.1102,Caffeine,LC-MS/MS
SMP-00756,5.61,23479.0,5102.3,5109.0,0.0233,Aspirin,LC-MS/MS
SMP-00756,7.23,61754.6,10831.5,11255.8,0.0634,Benzoic Acid,LC-MS/MS
SMP-00756,8.94,33122.6,6721.5,6877.6,0.0336,Phenacetin,LC-MS/MS
SMP-00756,10.46,17637.9,4239.9,4287.3,0.0175,Salicylic Acid,LC-MS/MS
SMP-00756,12.07,48456.3,8632.3,8830.0,0.0495,Chlorpheniramine,LC-MS/MS
SMP-00757,1.25,11632.5,3020.7,3126.1,0.0115,Uracil,LC-MS/MS
SMP-00757,2.78,49090.4,9769.5,10081.7,0.0499,Acetaminophen,LC-MS/MS
SMP-00757,4.13,74240.1,11614.2,11810.5,0.0737,Caffeine,LC-MS/MS
SMP-00757,5.6,24619.2,5593.2,5828.1,0.0246,Aspirin,LC-MS/MS
SMP-00757,7.19,71440.9,11261.8,11206.6,0.073,Benzoic Acid,LC-MS/MS
SMP-00757,8.96,29837.5,6469.3,6478.6,0.0301,Phenacetin,LC-MS/MS
SMP-00757,10.39,13959.0,3200.1,3346.7,0.0143,Salicylic Acid,LC-MS/MS
SMP-00757,12.07,51342.5,9368.9,9635.9,0.0515,Chlorpheniramine,LC-MS/MS
SMP-00758,1.22,10898.0,2912.5,2939.8,0.0111,Uracil,LC-MS/MS
SMP-00758,2.81,40527.4,7832.0,8300.2,0.0413,Acetaminophen,LC-MS/MS
SMP-00758,4.13,87382.3,13680.4,13972.5,0.0863,Caffeine,LC-MS/MS
SMP-00758,5.6,24355.3,5474.3,5616.5,0.0241,Aspirin,LC-MS/MS
SMP-00758,7.22,60619.0,10189.8,10578.2,0.0603,Benzoic Acid,LC-MS/MS
SMP-00758,8.97,33976.0,6826.7,7085.9,0.0335,Phenacetin,LC-MS/MS
SMP-00758,10.39,18541.0,4464.5,4539.9,0.0184,Salicylic Acid,LC-MS/MS
SMP-00758,12.11,55272.1,10138.9,10438.5,0.0543,Chlorpheniramine,LC-MS/MS
SMP-00759,1.2,12192.1,3121.7,3250.2,0.0122,Uracil,LC-MS/MS
SMP-00759,2.8,50944.5,10131.1,10266.7,0.0511,Acetaminophen,LC-MS/MS
SMP-00759,4.14,78197.8,12100.7,12643.0,0.0792,Caffeine,LC-MS/MS
SMP-00759,5.57,23634.2,5193.6,5347.5,0.0246,Aspirin,LC-MS/MS
SMP-00759,7.2,71068.7,12271.0,12927.2,0.0702,Benzoic Acid,LC-MS/MS
SMP-00759,8.94,32214.2,6560.2,6820.8,0.0324,Phenacetin,LC-MS/MS
SMP-00759,10.43,15051.2,3640.8,3790.8,0.0151,Salicylic Acid,LC-MS/MS
SMP-00759,12.19,47823.1,8675.6,8965.6,0.0478,Chlorpheniramine,LC-MS/MS
SMP-00760,1.27,13023.8,3260.8,3316.6,0.0128,Uracil,LC-MS/MS
SMP-00760,2.78,47230.5,9014.7,9377.0,0.0468,Acetaminophen,LC-MS/MS
SMP-00760,4.14,106509.9,17076.5,17294.9,0.1068,Caffeine,LC-MS/MS
SMP-00760,5.56,22616.4,5092.4,5187.0,0.0223,Aspirin,LC-MS/MS
SMP-00760,7.17,63275.7,10330.2,10730.4,0.0637,Benzoic Acid,LC-MS/MS
SMP-00760,8.95,30939.2,6288.1,6624.5,0.0306,Phenacetin,LC-MS/MS
SMP-00760,10.4,18405.5,4662.6,4840.1,0.0182,Salicylic Acid,LC-MS/MS
SMP-00760,12.13,55265.3,9816.9,10259.9,0.0537,Chlorpheniramine,LC-MS/MS
SMP-00761,1.26,14255.5,3754.9,3893.8,0.0139,Uracil,LC-MS/MS
SMP-00761,2.78,42716.2,8537.4,8735.9,0.0434,Acetaminophen,LC-MS/MS
SMP-00761,4.14,74357.9,11831.2,12153.9,0.0758,Caffeine,LC-MS/MS
SMP-00761,5.62,26165.1,5812.5,6024.9,0.0255,Aspirin,LC-MS/MS
SMP-00761,7.21,62642.3,10357.1,10955.6,0.0615,Benzoic Acid,LC-MS/MS
SMP-00761,8.95,31818.6,6682.4,7144.4,0.0317,Phenacetin,LC-MS/MS
SMP-00761,10.42,13711.1,3212.3,3281.9,0.0138,Salicylic Acid,LC-MS/MS
SMP-00761,12.1,57052.8,10554.8,10709.2,0.0578,Chlorpheniramine,LC-MS/MS
SMP-00762,1.24,13879.2,3690.4,3840.6,0.0139,Uracil,LC-MS/MS
SMP-00762,2.79,171334.0,28635.2,28138.1,0.1705,Acetaminophen,LC-MS/MS
SMP-00762,4.16,93962.1,15677.2,16042.2,0.0941,Caffeine,LC-MS/MS
SMP-00762,5.58,22468.2,4881.3,5045.0,0.0234,Aspirin,LC-MS/MS
SMP-00762,7.18,65182.7,10883.7,11356.8,0.0654,Benzoic Acid,LC-MS/MS
SMP-00762,8.94,32564.2,6434.7,6675.4,0.0317,Phenacetin,LC-MS/MS
SMP-00762,10.39,13729.5,3360.1,3600.6,0.0133,Salicylic Acid,LC-MS/MS
SMP-00762,12.12,51827.8,9730.3,10043.5,0.0512,Chlorpheniramine,LC-MS/MS
SMP-00763,1.24,12914.1,3501.1,3557.0,0.0129,Uracil,LC-MS/MS
SMP-00763,2.82,48237.1,9488.8,9513.7,0.048,Acetaminophen,LC-MS/MS
SMP-00763,4.17,84594.5,12995.4,13483.9,0.0821,Caffeine,LC-MS/MS
SMP-00763,5.61,18664.0,4178.9,4367.0,0.0178,Aspirin,LC-MS/MS
SMP-00763,7.19,72464.1,11912.5,12044.6,0.0729,Benzoic Acid,LC-MS/MS
SMP-00763,8.89,32785.1,6631.3,6913.6,0.0327,Phenacetin,LC-MS/MS
SMP-00763,10.41,17684.7,4224.5,4426.5,0.0178,Salicylic Acid,LC-MS/MS
SMP-00763,12.15,46192.2,8312.5,8456.5,0.0477,Chlorpheniramine,LC-MS/MS
SMP-00764,1.22,11261.7,2817.3,2988.4,0.0113,Uracil,LC-MS/MS
SMP-00764,2.72,38390.2,7452.0,7535.0,0.0389,Acetaminophen,LC-MS/MS
SMP-00764,4.16,83768.0,14329.4,14173.4,0.0845,Caffeine,LC-MS/MS
SMP-00764,5.64,25007.6,5560.5,5704.2,0.0256,Aspirin,LC-MS/MS
SMP-00764,7.22,70273.1,11644.1,11969.8,0.0709,Benzoic Acid,LC-MS/MS
SMP-00764,8.93,32973.4,6477.0,6654.5,0.0328,Phenacetin,LC-MS/MS
SMP-00764,10.42,13111.7,3395.4,3508.0,0.0128,Salicylic Acid,LC-MS/MS
SMP-00764,12.11,58896.5,10687.6,11027.8,0.0591,Chlorpheniramine,LC-MS/MS
SMP-00765,1.28,14531.7,3761.1,3835.6,0.0147,Uracil,LC-MS/MS
SMP-00765,2.84,42856.7,8035.8,7823.6,0.0428,Acetaminophen,LC-MS/MS
SMP-00765,4.13,86196.3,13949.0,14163.6,0.0848,Caffeine,LC-MS/MS
SMP-00765,5.61,29015.5,6296.7,6528.0,0.0284,Aspirin,LC-MS/MS
SMP-00765,7.24,57624.4,9389.1,9596.3,0.0595,Benzoic Acid,LC-MS/MS
SMP-00765,8.95,34743.5,7019.3,7361.1,0.0342,Phenacetin,LC-MS/MS
SMP-00765,10.41,14381.5,3582.4,3697.1,0.0144,Salicylic Acid,LC-MS/MS
SMP-00765,12.06,62287.3,11814.7,12225.2,0.0621,Chlorpheniramine,LC-MS/MS
SMP-00766,1.25,12257.7,3111.4,3178.6,0.0122,Uracil,LC-MS/MS
SMP-00766,2.81,46033.6,8806.9,8924.5,0.046,Acetaminophen,LC-MS/MS
SMP-00766,4.1,97022.3,16144.7,16092.8,0.0987,Caffeine,LC-MS/MS
SMP-00766,5.57,24168.7,5259.4,5274.3,0.0242,Aspirin,LC-MS/MS
SMP-00766,7.22,66312.9,10564.7,11086.9,0.0654,Benzoic Acid,LC-MS/MS
SMP-00766,8.94,32099.4,6804.6,6813.7,0.0324,Phenacetin,LC-MS/MS
SMP-00766,10.42,14441.5,3382.8,3477.3,0.0144,Salicylic Acid,LC-MS/MS
SMP-00766,12.07,40005.0,6773.5,7118.5,0.0389,Chlorpheniramine,LC-MS/MS
SMP-00767,1.24,13500.8,3652.9,3820.3,0.0135,Uracil,LC-MS/MS
SMP-00767,2.83,49343.6,10242.1,10891.3,0.05,Acetaminophen,LC-MS/MS
SMP-00767,4.11,88758.3,14159.3,14480.3,0.0899,Caffeine,LC-MS/MS
SMP-00767,5.6,24937.7,5921.8,6008.2,0.0254,Aspirin,LC-MS/MS
SMP-00767,7.21,58105.6,10219.6,10561.5,0.0558,Benzoic Acid,LC-MS/MS
SMP-00767,8.98,37039.8,7502.1,7578.1,0.0373,Phenacetin,LC-MS/MS
SMP-00767,10.37,14504.8,3488.6,3609.2,0.0146,Salicylic Acid,LC-MS/MS
SMP-00767,12.12,218533.9,36029.3,33968.1,0.2245,Chlorpheniramine,LC-MS/MS
SMP-00768,1.27,12396.0,3294.2,3429.0,0.0123,Uracil,LC-MS/MS
SMP-00768,2.77,45492.8,9361.0,9826.4,0.0452,Acetaminophen,LC-MS/MS
SMP-00768,4.12,79863.5,12901.4,13358.4,0.0812,Caffeine,LC-MS/MS
SMP-00768,5.6,23982.2,4925.6,5159.5,0.0238,Aspirin,LC-MS/MS
SMP-00768,7.19,69310.7,11715.8,11731.3,0.0708,Benzoic Acid,LC-MS/MS
SMP-00768,8.99,32395.2,6826.4,6993.8,0.0328,Phenacetin,LC-MS/MS
SMP-00768,10.39,13857.5,3397.0,3384.1,0.0136,Salicylic Acid,LC-MS/MS
SMP-00768,12.1,57098.6,10526.3,10829.4,0.0574,Chlorpheniramine,LC-MS/MS
SMP-00769,1.21,11302.6,2820.7,2895.8,0.0115,Uracil,LC-MS/MS
SMP-00769,2.79,36318.9,7369.4,7272.4,0.0353,Acetaminophen,LC-MS/MS
SMP-00769,4.08,85528.5,13203.2,13245.6,0.0822,Caffeine,LC-MS/MS
SMP-00769,5.65,19697.9,4372.0,4479.9,0.0196,Aspirin,LC-MS/MS
SMP-00769,7.18,52102.9,8690.8,8857.4,0.0532,Benzoic Acid,LC-MS/MS
SMP-00769,8.89,32434.2,6865.1,7084.2,0.0323,Phenacetin,LC-MS/MS
SMP-00769,10.38,16526.6,3957.0,4054.1,0.0168,Salicylic Acid,LC-MS/MS
SMP-00769,12.07,44523.0,7477.2,7549.5,0.0422,Chlorpheniramine,LC-MS/MS
SMP-00770,1.29,13136.7,3333.7,3473.3,0.0133,Uracil,LC-MS/MS
SMP-00770,2.76,40877.6,8018.0,8046.8,0.0409,Acetaminophen,LC-MS/MS
SMP-00770,4.13,74944.0,12543.3,12466.5,0.076,Caffeine,LC-MS/MS
SMP-00770,5.6,22871.0,4737.4,4747.5,0.0229,Aspirin,LC-MS/MS
SMP-00770,7.16,74090.3,12121.2,12629.2,0.0752,Benzoic Acid,LC-MS/MS
SMP-00770,8.98,29709.4,5922.1,6002.8,0.0302,Phenacetin,LC-MS/MS
SMP-00770,10.34,15695.0,3781.3,3866.0,0.0161,Salicylic Acid,LC-MS/MS
SMP-00770,12.1,54547.5,10185.2,10469.5,0.0532,Chlorpheniramine,LC-MS/MS
SMP-00771,1.25,12207.6,3137.3,3196.7,0.0124,Uracil,LC-MS/MS
SMP-00771,2.8,43275.8,8176.2,8469.9,0.0427,Acetaminophen,LC-MS/MS
SMP-00771,4.1,97625.0,15571.5,15843.5,0.0983,Caffeine,LC-MS/MS
SMP-00771,5.55,22176.0,4548.2,4659.6,0.0218,Aspirin,LC-MS/MS
SMP-00771,7.19,54861.0,8923.1,9215.8,0.0539,Benzoic Acid,LC-MS/MS
SMP-00771,8.94,34301.8,6834.3,6796.1,0.0345,Phenacetin,LC-MS/MS
SMP-00771,10.44,13864.2,3533.5,3641.8,0.014,Salicylic Acid,LC-MS/MS
SMP-00771,12.13,43936.2,8278.3,8496.9,0.0447,Chlorpheniramine,LC-MS/MS
SMP-00772,1.3,13241.7,3486.4,3646.5,0.0134,Uracil,LC-MS/MS
SMP-00772,2.79,49282.6,9728.4,10159.3,0.0492,Acetaminophen,LC-MS/MS
SMP-00772,4.12,91963.3,14791.9,15329.0,0.0878,Caffeine,LC-MS/MS
SMP-00772,5.58,23864.3,5356.6,5306.2,0.0236,Aspirin,LC-MS/MS
SMP-00772,7.2,66989.0,10241.2,10588.2,0.0671,Benzoic Acid,LC-MS/MS
SMP-00772,8.94,28741.1,6335.9,6512.9,0.0275,Phenacetin,LC-MS/MS
SMP-00772,10.39,14980.5,3688.2,3784.5,0.0149,Salicylic Acid,LC-MS/MS
SMP-00772,12.09,59349.1,10728.7,11140.9,0.0585,Chlorpheniramine,LC-MS/MS
SMP-00773,1.28,11655.1,2921.7,2975.5,0.0116,Uracil,LC-MS/MS
SMP-00773,2.81,39655.2,7514.8,7721.4,0.0394,Acetaminophen,LC-MS/MS
SMP-00773,4.21,91049.1,15261.6,15120.1,0.088,Caffeine,LC-MS/MS
SMP-00773,5.65,22566.0,4754.1,4912.8,0.0223,Aspirin,LC-MS/MS
SMP-00773,7.15,78976.8,13243.6,13652.1,0.0794,Benzoic Acid,LC-MS/MS
SMP-00773,8.92,33271.0,6768.5,7017.2,0.0326,Phenacetin,LC-MS/MS
SMP-00773,10.4,16343.6,3993.7,4198.3,0.0163,Salicylic Acid,LC-MS/MS
SMP-00773,12.1,59008.0,10409.0,10467.4,0.0585,Chlorpheniramine,LC-MS/MS
SMP-00774,1.25,11819.6,2994.2,3130.6,0.0121,Uracil,LC-MS/MS
SMP-00774,2.84,40070.8,7774.8,8215.1,0.0408,Acetaminophen,LC-MS/MS
SMP-00774,4.18,78022.7,12899.4,13368.1,0.0801,Caffeine,LC-MS/MS
SMP-00774,5.58,27657.2,6213.3,6417.5,0.0277,Aspirin,LC-MS/MS
SMP-00774,7.2,70022.1,11391.9,11671.8,0.0727,Benzoic Acid,LC-MS/MS
SMP-00774,8.95,26532.3,5574.4,5900.1,0.026,Phenacetin,LC-MS/MS
SMP-00774,10.39,16396.1,4107.4,4191.4,0.0166,Salicylic Acid,LC-MS/MS
SMP-00774,12.09,50103.5,9471.4,10009.6,0.0508,Chlorpheniramine,LC-MS/MS
SMP-00775,1.18,13041.5,3421.4,3435.5,0.013,Uracil,LC-MS/MS
SMP-00775,2.82,42932.1,8656.9,8892.3,0.0439,Acetaminophen,LC-MS/MS
SMP-00775,4.15,86148.6,13892.0,14240.9,0.0854,Caffeine,LC-MS/MS
SMP-00775,5.63,24590.9,5241.7,5613.8,0.0243,Aspirin,LC-MS/MS
SMP-00775,7.17,78572.1,13090.0,13604.6,0.0793,Benzoic Acid,LC-MS/MS
SMP-00775,8.96,31612.6,6667.8,6658.6,0.0319,Phenacetin,LC-MS/MS
SMP-00775,10.4,15370.9,3619.7,3709.6,0.0158,Salicylic Acid,LC-MS/MS
SMP-00775,12.1,45906.9,8311.2,8602.4,0.0474,Chlorpheniramine,LC-MS/MS
SMP-00776,1.25,14647.9,3749.9,3863.8,0.0143,Uracil,LC-MS/MS
SMP-00776,2.77,39861.1,7368.7,7719.0,0.0393,Acetaminophen,LC-MS/MS
SMP-00776,4.16,92511.7,14607.0,14783.1,0.091,Caffeine,LC-MS/MS
SMP-00776,5.6,25886.8,5817.8,6037.5,0.0252,Aspirin,LC-MS/MS
SMP-00776,7.29,71279.2,11643.4,11726.9,0.0716,Benzoic Acid,LC-MS/MS
SMP-00776,8.95,22022.0,4659.8,4740.4,0.022,Phenacetin,LC-MS/MS
