Sample ID,Retention Time,Peak Area,Peak Height,Intensity,Concentration,Compound Name,Analysis Type
SMP-00600,1.27,12398.9,3135.3,3217.8,0.0123,Uracil,GC-MS
SMP-00600,2.79,43452.7,8319.7,8585.8,0.042,Acetaminophen,GC-MS
SMP-00600,4.14,82212.2,13130.1,13503.1,0.0831,Caffeine,GC-MS
SMP-00600,5.64,25637.6,5564.9,5704.3,0.0255,Aspirin,GC-MS
SMP-00600,7.19,58969.7,9969.2,9944.7,0.0606,Benzoic Acid,GC-MS
SMP-00600,8.95,35500.1,7478.0,7506.3,0.0356,Phenacetin,GC-MS
SMP-00600,10.41,15357.8,3722.4,3849.7,0.0153,Salicylic Acid,GC-MS
SMP-00600,12.12,70543.4,13129.1,13391.6,0.0718,Chlorpheniramine,GC-MS
SMP-00601,1.27,11120.5,2799.6,2838.3,0.0114,Uracil,GC-MS
SMP-00601,2.78,42531.8,8026.7,8078.9,0.0443,Acetaminophen,GC-MS
SMP-00601,4.14,101812.5,16990.4,17615.5,0.1035,Caffeine,GC-MS
SMP-00601,5.66,22221.8,5204.2,5330.1,0.022,Aspirin,GC-MS
SMP-00601,7.15,69445.6,11753.7,12239.6,0.0715,Benzoic Acid,GC-MS
SMP-00601,8.95,34969.7,7236.1,7382.8,0.0354,Phenacetin,GC-MS
SMP-00601,10.43,17069.6,4134.4,4382.4,0.0167,Salicylic Acid,GC-MS
SMP-00601,12.05,47863.8,8852.1,9317.8,0.0475,Chlorpheniramine,GC-MS
SMP-00602,1.24,12596.7,3134.3,3296.6,0.0131,Uracil,GC-MS
SMP-00602,2.85,38788.1,7258.3,7419.8,0.0387,Acetaminophen,GC-MS
SMP-00602,4.14,81408.3,13548.4,13878.1,0.0805,Caffeine,GC-MS
SMP-00602,5.63,26159.3,5837.7,6227.5,0.0258,Aspirin,GC-MS
SMP-00602,7.16,53048.4,8666.2,8924.7,0.0535,Benzoic Acid,GC-MS
SMP-00602,8.91,27947.7,5504.3,5783.3,0.0278,Phenacetin,GC-MS
SMP-00602,10.38,15525.5,3895.9,4074.4,0.0158,Salicylic Acid,GC-MS
SMP-00602,12.14,62681.4,11518.0,11391.5,0.0646,Chlorpheniramine,GC-MS
SMP-00603,1.27,11588.8,3041.1,3185.8,0.0113,Uracil,GC-MS
SMP-00603,2.82,54573.9,10417.4,10898.2,0.0557,Acetaminophen,GC-MS
SMP-00603,4.12,104579.2,17508.7,17892.7,0.1062,Caffeine,GC-MS
SMP-00603,5.65,23700.7,5212.7,5495.8,0.0232,Aspirin,GC-MS
SMP-00603,7.16,78369.0,13331.4,13391.6,0.0765,Benzoic Acid,GC-MS
SMP-00603,8.91,29771.3,6382.1,6701.4,0.0294,Phenacetin,GC-MS
SMP-00603,10.44,15181.9,3431.8,3604.1,0.0153,Salicylic Acid,GC-MS
SMP-00603,12.15,63887.2,11412.6,11818.6,0.062,Chlorpheniramine,GC-MS
SMP-00604,1.23,11875.1,3055.4,3189.8,0.0117,Uracil,GC-MS
SMP-00604,2.81,40075.2,7636.0,7684.9,0.0411,Acetaminophen,GC-MS
SMP-00604,4.16,67608.6,11359.0,11687.7,0.0682,Caffeine,GC-MS
SMP-00604,5.59,20681.7,4491.6,4575.7,0.0208,Aspirin,GC-MS
SMP-00604,7.21,57043.0,9660.9,9781.9,0.0553,Benzoic Acid,GC-MS
SMP-00604,8.96,28827.1,5949.4,6319.9,0.0287,Phenacetin,GC-MS
SMP-00604,10.41,16867.9,4081.6,4244.1,0.0167,Salicylic Acid,GC-MS
SMP-00604,12.11,49121.6,8970.5,9039.7,0.0484,Chlorpheniramine,GC-MS
SMP-00605,1.28,12172.1,3109.6,3192.0,0.0123,Uracil,GC-MS
SMP-00605,2.8,45645.4,9042.5,8955.6,0.0463,Acetaminophen,GC-MS
SMP-00605,4.12,91556.7,14362.6,14623.4,0.0935,Caffeine,GC-MS
SMP-00605,5.55,19819.0,4538.3,4841.1,0.0209,Aspirin,GC-MS
SMP-00605,7.2,68732.0,11156.3,10944.6,0.069,Benzoic Acid,GC-MS
SMP-00605,8.94,34622.2,6751.7,6900.3,0.0336,Phenacetin,GC-MS
SMP-00605,10.4,18868.5,4528.8,4587.7,0.019,Salicylic Acid,GC-MS
SMP-00605,12.07,55441.1,10151.9,10316.5,0.056,Chlorpheniramine,GC-MS
SMP-00606,1.26,13861.0,3743.4,3877.2,0.0142,Uracil,GC-MS
SMP-00606,2.74,50038.0,9897.0,9960.2,0.0509,Acetaminophen,GC-MS
SMP-00606,4.09,93776.9,15100.1,15432.1,0.0971,Caffeine,GC-MS
SMP-00606,5.67,24054.6,5233.5,5470.1,0.0245,Aspirin,GC-MS
SMP-00606,7.21,69778.2,11179.5,11264.0,0.0699,Benzoic Acid,GC-MS
SMP-00606,8.91,28393.9,5699.8,5870.2,0.0287,Phenacetin,GC-MS
SMP-00606,10.37,15874.6,3771.3,3804.6,0.0158,Salicylic Acid,GC-MS
SMP-00606,12.12,49088.1,8398.5,8491.7,0.0504,Chlorpheniramine,GC-MS
SMP-00607,1.25,11913.6,2991.6,3196.9,0.0124,Uracil,GC-MS
SMP-00607,2.8,46431.8,9132.2,9073.6,0.0463,Acetaminophen,GC-MS
SMP-00607,4.14,86576.4,14741.5,15396.0,0.0895,Caffeine,GC-MS
SMP-00607,5.62,21804.7,4852.8,5095.2,0.0218,Aspirin,GC-MS
SMP-00607,7.24,61520.8,10572.3,10768.7,0.0618,Benzoic Acid,GC-MS
SMP-00607,8.95,26793.6,5643.8,5824.5,0.0259,Phenacetin,GC-MS
SMP-00607,10.37,15527.1,3904.5,3988.1,0.016,Salicylic Acid,GC-MS
SMP-00607,12.09,44531.8,8119.1,7890.0,0.0445,Chlorpheniramine,GC-MS
SMP-00608,1.24,11976.6,2958.3,3035.3,0.0118,Uracil,GC-MS
SMP-00608,2.8,43948.6,8456.3,8682.3,0.0443,Acetaminophen,GC-MS
SMP-00608,4.16,92979.5,15605.4,16366.2,0.0949,Caffeine,GC-MS
SMP-00608,5.58,26137.5,5557.0,5912.0,0.026,Aspirin,GC-MS
SMP-00608,7.22,66945.9,11446.5,12266.6,0.069,Benzoic Acid,GC-MS
SMP-00608,8.95,33006.7,6432.7,6498.2,0.0333,Phenacetin,GC-MS
SMP-00608,10.4,16015.3,3866.9,3973.6,0.0157,Salicylic Acid,GC-MS
SMP-00608,12.1,55843.4,9597.0,9812.1,0.0565,Chlorpheniramine,GC-MS
SMP-00609,1.21,12766.9,3368.1,3605.8,0.0129,Uracil,GC-MS
SMP-00609,2.83,46244.3,8936.2,9249.6,0.0462,Acetaminophen,GC-MS
SMP-00609,4.15,100640.3,16415.2,16600.8,0.0975,Caffeine,GC-MS
SMP-00609,5.61,21230.8,4825.8,4913.9,0.0211,Aspirin,GC-MS
SMP-00609,7.25,62176.7,9801.7,10293.6,0.061,Benzoic Acid,GC-MS
SMP-00609,8.93,36771.1,7481.0,7798.3,0.0366,Phenacetin,GC-MS
SMP-00609,10.39,16124.1,4089.0,4222.1,0.016,Salicylic Acid,GC-MS
SMP-00609,12.12,57673.8,10236.1,10458.2,0.0578,Chlorpheniramine,GC-MS
SMP-00610,1.23,10949.5,2866.9,2859.3,0.0109,Uracil,GC-MS
SMP-00610,2.82,42978.2,8280.1,8571.0,0.0446,Acetaminophen,GC-MS
SMP-00610,4.19,83323.2,13383.3,14189.9,0.0821,Caffeine,GC-MS
SMP-00610,5.6,20730.8,4817.3,5016.5,0.0214,Aspirin,GC-MS
SMP-00610,7.2,67161.0,10660.1,11012.8,0.0668,Benzoic Acid,GC-MS
SMP-00610,8.94,34523.1,7173.3,7151.6,0.0342,Phenacetin,GC-MS
SMP-00610,10.43,14398.6,3432.6,3584.7,0.0145,Salicylic Acid,GC-MS
SMP-00610,12.1,55659.6,10163.3,10544.7,0.0552,Chlorpheniramine,GC-MS
SMP-00611,1.23,10223.8,2522.8,2613.5,0.01,Uracil,GC-MS
SMP-00611,2.8,45658.4,8830.6,9207.1,0.0453,Acetaminophen,GC-MS
SMP-00611,4.16,80128.1,12961.0,13777.8,0.0798,Caffeine,GC-MS
SMP-00611,5.63,20361.5,4451.4,4629.3,0.0201,Aspirin,GC-MS
SMP-00611,7.21,68426.7,11723.5,12123.6,0.0687,Benzoic Acid,GC-MS
SMP-00611,8.96,26467.9,5588.8,5728.2,0.0264,Phenacetin,GC-MS
SMP-00611,10.36,17184.2,4213.0,4355.2,0.0173,Salicylic Acid,GC-MS
SMP-00611,12.08,55934.4,9729.1,10164.9,0.0562,Chlorpheniramine,GC-MS
SMP-00612,1.23,11682.6,2881.4,2954.6,0.0114,Uracil,GC-MS
SMP-00612,2.81,53485.6,10416.2,10427.1,0.0544,Acetaminophen,GC-MS
SMP-00612,4.15,90564.6,14000.6,14209.6,0.0876,Caffeine,GC-MS
SMP-00612,5.61,24666.4,5455.0,5586.2,0.0251,Aspirin,GC-MS
SMP-00612,7.15,58036.4,10409.1,10635.0,0.0564,Benzoic Acid,GC-MS
SMP-00612,8.89,37801.7,8003.4,8228.8,0.0379,Phenacetin,GC-MS
SMP-00612,10.44,14807.8,3661.2,3784.4,0.0148,Salicylic Acid,GC-MS
SMP-00612,12.08,56638.3,10465.5,10844.9,0.0573,Chlorpheniramine,GC-MS
SMP-00613,1.25,13029.9,3335.1,3549.2,0.0132,Uracil,GC-MS
SMP-00613,2.79,42260.6,8029.3,7944.4,0.0425,Acetaminophen,GC-MS
SMP-00613,4.14,87563.5,14826.7,15777.1,0.087,Caffeine,GC-MS
SMP-00613,5.6,23665.2,5476.8,5569.2,0.0236,Aspirin,GC-MS
SMP-00613,7.21,59128.6,9396.9,9988.5,0.0572,Benzoic Acid,GC-MS
SMP-00613,8.97,28840.4,6028.3,6241.5,0.0295,Phenacetin,GC-MS
SMP-00613,10.42,14318.0,3557.4,3631.2,0.0141,Salicylic Acid,GC-MS
SMP-00613,12.11,47542.4,8407.3,8584.2,0.0474,Chlorpheniramine,GC-MS
SMP-00614,1.22,11108.1,2646.1,2772.8,0.0111,Uracil,GC-MS
SMP-00614,2.84,41559.1,8327.4,8492.5,0.0413,Acetaminophen,GC-MS
SMP-00614,4.18,88252.6,14472.4,14625.5,0.0876,Caffeine,GC-MS
SMP-00614,5.6,24250.7,5443.2,5496.5,0.025,Aspirin,GC-MS
SMP-00614,7.21,76286.9,13577.5,14067.8,0.0769,Benzoic Acid,GC-MS
SMP-00614,8.93,34147.5,7034.8,7212.5,0.035,Phenacetin,GC-MS
SMP-00614,10.34,16386.2,4239.8,4251.0,0.0164,Salicylic Acid,GC-MS
SMP-00614,12.13,55937.2,9878.6,10552.2,0.0572,Chlorpheniramine,GC-MS
SMP-00615,1.26,13422.8,3591.1,3684.3,0.0138,Uracil,GC-MS
SMP-00615,2.83,50940.0,9833.0,10425.4,0.0497,Acetaminophen,GC-MS
SMP-00615,4.12,83983.6,13940.6,14389.6,0.0884,Caffeine,GC-MS
SMP-00615,5.61,24989.0,5646.6,5898.4,0.0255,Aspirin,GC-MS
SMP-00615,7.23,72639.0,12211.2,12244.5,0.0724,Benzoic Acid,GC-MS
SMP-00615,8.95,36615.2,7154.1,7126.8,0.0366,Phenacetin,GC-MS
SMP-00615,10.39,18406.8,4404.1,4516.9,0.0185,Salicylic Acid,GC-MS
SMP-00615,12.08,64723.9,11947.8,12081.8,0.0656,Chlorpheniramine,GC-MS
SMP-00616,1.21,14205.5,3686.7,3770.1,0.0142,Uracil,GC-MS
SMP-00616,2.79,44371.5,9151.3,9304.4,0.0446,Acetaminophen,GC-MS
SMP-00616,4.17,91961.3,14647.6,14984.4,0.096,Caffeine,GC-MS
SMP-00616,5.59,25837.8,5487.2,5587.9,0.0262,Aspirin,GC-MS
SMP-00616,7.2,58262.8,9797.5,9986.7,0.057,Benzoic Acid,GC-MS
SMP-00616,8.97,27915.0,5413.5,5837.4,0.0267,Phenacetin,GC-MS
SMP-00616,10.37,17735.5,4534.9,4662.9,0.0177,Salicylic Acid,GC-MS
SMP-00616,12.1,50150.1,8684.9,8869.0,0.0514,Chlorpheniramine,GC-MS
SMP-00617,1.26,12187.6,3123.4,3215.4,0.0129,Uracil,GC-MS
SMP-00617,2.79,46743.4,9139.9,9203.5,0.0476,Acetaminophen,GC-MS
SMP-00617,4.11,95900.8,15520.1,16418.0,0.0974,Caffeine,GC-MS
SMP-00617,5.62,27687.9,6136.6,6305.6,0.0282,Aspirin,GC-MS
SMP-00617,7.22,69600.2,11136.9,11696.3,0.0704,Benzoic Acid,GC-MS
SMP-00617,8.99,35572.1,6889.8,7088.6,0.0356,Phenacetin,GC-MS
SMP-00617,10.41,14920.4,3903.9,4020.4,0.0147,Salicylic Acid,GC-MS
SMP-00617,12.06,54844.4,9525.3,10437.6,0.0542,Chlorpheniramine,GC-MS
SMP-00618,1.29,10902.7,2974.1,3108.6,0.0111,Uracil,GC-MS
SMP-00618,2.75,48018.8,9308.5,9566.6,0.0488,Acetaminophen,GC-MS
SMP-00618,4.14,543492.2,91389.4,80831.2,0.5338,Caffeine,GC-MS
SMP-00618,5.61,25299.4,5789.7,6094.8,0.0257,Aspirin,GC-MS
SMP-00618,7.18,75897.2,13340.8,13521.7,0.0748,Benzoic Acid,GC-MS
SMP-00618,9.0,29379.8,5882.8,6068.1,0.0291,Phenacetin,GC-MS
SMP-00618,10.43,14790.0,3574.3,3705.3,0.015,Salicylic Acid,GC-MS
SMP-00618,12.07,55126.3,9809.9,10105.7,0.0582,Chlorpheniramine,GC-MS
SMP-00619,1.27,11791.2,2944.2,3145.9,0.012,Uracil,GC-MS
SMP-00619,2.73,46019.6,9022.1,9073.5,0.0452,Acetaminophen,GC-MS
SMP-00619,4.14,99626.4,15906.9,16296.7,0.1005,Caffeine,GC-MS
SMP-00619,5.61,24168.2,5318.5,5484.5,0.0247,Aspirin,GC-MS
SMP-00619,7.23,58164.8,9435.8,9946.9,0.0588,Benzoic Acid,GC-MS
SMP-00619,8.94,26651.8,5282.9,5613.7,0.0265,Phenacetin,GC-MS
SMP-00619,10.41,17427.5,4285.7,4267.0,0.0176,Salicylic Acid,GC-MS
SMP-00619,12.07,43844.4,7804.9,8209.8,0.0432,Chlorpheniramine,GC-MS
SMP-00620,1.26,12111.0,3058.1,3006.4,0.0122,Uracil,GC-MS
SMP-00620,2.79,44824.7,8364.9,8445.7,0.0445,Acetaminophen,GC-MS
SMP-00620,4.18,90776.5,14739.4,15030.3,0.0919,Caffeine,GC-MS
SMP-00620,5.57,22507.2,4910.6,4906.5,0.0221,Aspirin,GC-MS
SMP-00620,7.2,58932.5,9477.3,9510.5,0.0621,Benzoic Acid,GC-MS
SMP-00620,8.93,26189.2,5372.5,5459.7,0.0258,Phenacetin,GC-MS
SMP-00620,10.38,15483.5,3775.1,3926.7,0.0155,Salicylic Acid,GC-MS
SMP-00620,12.04,63305.4,11591.9,12464.1,0.0624,Chlorpheniramine,GC-MS
SMP-00621,1.26,11563.4,3024.8,3124.9,0.012,Uracil,GC-MS
SMP-00621,2.82,47913.3,8842.1,9004.9,0.0479,Acetaminophen,GC-MS
SMP-00621,4.13,85006.7,13500.5,13819.9,0.0849,Caffeine,GC-MS
SMP-00621,5.64,19827.2,4339.6,4331.1,0.0191,Aspirin,GC-MS
SMP-00621,7.21,61981.9,9828.6,10184.2,0.0631,Benzoic Acid,GC-MS
SMP-00621,8.93,29663.1,6091.1,6421.5,0.029,Phenacetin,GC-MS
SMP-00621,10.38,14743.6,3542.0,3766.8,0.0147,Salicylic Acid,GC-MS
SMP-00621,12.08,53903.8,9381.0,9254.5,0.0543,Chlorpheniramine,GC-MS
SMP-00622,1.24,14261.1,3623.5,3590.8,0.014,Uracil,GC-MS
SMP-00622,2.86,47801.5,9277.3,9560.7,0.0471,Acetaminophen,GC-MS
SMP-00622,4.11,72081.1,10695.4,11171.2,0.0713,Caffeine,GC-MS
SMP-00622,5.62,19542.0,4625.5,4810.4,0.0197,Aspirin,GC-MS
SMP-00622,7.25,71873.5,11688.6,11979.9,0.0717,Benzoic Acid,GC-MS
SMP-00622,8.96,32290.7,6749.6,6933.9,0.0314,Phenacetin,GC-MS
SMP-00622,10.37,16060.8,3881.9,3942.3,0.0161,Salicylic Acid,GC-MS
SMP-00622,12.07,45819.8,8345.2,8334.6,0.0469,Chlorpheniramine,GC-MS
SMP-00623,1.3,12393.0,3203.8,3337.0,0.0125,Uracil,GC-MS
SMP-00623,2.78,41375.8,7752.6,7966.6,0.0414,Acetaminophen,GC-MS
SMP-00623,4.12,97914.0,15471.5,15838.9,0.0964,Caffeine,GC-MS
SMP-00623,5.64,23915.2,5349.1,5620.3,0.0238,Aspirin,GC-MS
SMP-00623,7.21,76299.3,12379.3,12801.2,0.0773,Benzoic Acid,GC-MS
SMP-00623,8.97,31716.2,6428.1,6852.2,0.0316,Phenacetin,GC-MS
SMP-00623,10.41,15002.6,3543.1,3688.2,0.0144,Salicylic Acid,GC-MS
SMP-00623,12.08,47881.0,8776.2,9044.7,0.0475,Chlorpheniramine,GC-MS
SMP-00624,1.24,13696.9,3545.3,3635.5,0.0139,Uracil,GC-MS
SMP-00624,2.82,44521.8,8352.7,8359.4,0.0436,Acetaminophen,GC-MS
SMP-00624,4.13,89121.0,14370.1,15085.2,0.0905,Caffeine,GC-MS
SMP-00624,5.55,22103.2,4682.6,4924.2,0.022,Aspirin,GC-MS
SMP-00624,7.22,75403.3,12055.9,12605.7,0.0755,Benzoic Acid,GC-MS
SMP-00624,8.97,28905.3,6065.3,6243.9,0.0289,Phenacetin,GC-MS
SMP-00624,10.37,16167.1,4063.0,4036.6,0.0157,Salicylic Acid,GC-MS
SMP-00624,12.07,43938.8,7640.4,7836.2,0.0422,Chlorpheniramine,GC-MS
SMP-00625,1.26,12449.0,3184.7,3244.8,0.0124,Uracil,GC-MS
SMP-00625,2.78,46293.5,8756.8,9091.0,0.0458,Acetaminophen,GC-MS
SMP-00625,4.18,86786.5,14067.7,14553.6,0.0862,Caffeine,GC-MS
SMP-00625,5.65,21057.5,4745.8,4864.4,0.0216,Aspirin,GC-MS
SMP-00625,7.21,65020.4,10671.0,11461.1,0.066,Benzoic Acid,GC-MS
SMP-00625,8.96,31699.7,6898.4,7136.7,0.0318,Phenacetin,GC-MS
SMP-00625,10.45,13389.0,3259.3,3341.0,0.0135,Salicylic Acid,GC-MS
SMP-00625,12.09,56244.2,9945.4,10349.0,0.0575,Chlorpheniramine,GC-MS
SMP-00626,1.27,14202.2,3508.5,3469.8,0.0143,Uracil,GC-MS
SMP-00626,2.8,52426.9,10353.3,10699.6,0.0546,Acetaminophen,GC-MS
SMP-00626,4.15,94146.7,16539.1,17111.5,0.0949,Caffeine,GC-MS
SMP-00626,5.59,98536.2,17846.7,20960.7,0.0987,Aspirin,GC-MS
SMP-00626,7.14,409055.7,63069.4,67611.5,0.4059,Benzoic Acid,GC-MS
SMP-00626,8.93,32792.2,6855.1,6901.4,0.0326,Phenacetin,GC-MS
SMP-00626,10.41,13316.9,3234.2,3411.4,0.0133,Salicylic Acid,GC-MS
SMP-00626,12.09,55084.0,10199.4,10457.3,0.0551,Chlorpheniramine,GC-MS
SMP-00627,1.19,12308.0,3120.7,3239.7,0.0126,Uracil,GC-MS
SMP-00627,2.81,50451.4,9674.6,10060.9,0.0513,Acetaminophen,GC-MS
SMP-00627,4.15,94197.2,15057.0,15363.7,0.093,Caffeine,GC-MS
SMP-00627,5.61,20437.4,4726.7,4959.3,0.021,Aspirin,GC-MS
SMP-00627,7.15,67224.9,11745.7,11689.1,0.0682,Benzoic Acid,GC-MS
SMP-00627,8.92,32247.2,6897.0,6767.0,0.0321,Phenacetin,GC-MS
SMP-00627,10.43,17421.9,4065.7,4321.6,0.0174,Salicylic Acid,GC-MS
SMP-00627,12.11,49095.0,9138.2,9511.8,0.049,Chlorpheniramine,GC-MS
SMP-00628,1.23,12356.5,3301.5,3417.9,0.0125,Uracil,GC-MS
SMP-00628,2.8,41194.8,8027.9,8342.4,0.0402,Acetaminophen,GC-MS
SMP-00628,4.13,82713.8,12168.4,12347.2,0.0844,Caffeine,GC-MS
SMP-00628,5.63,21731.7,4471.9,4666.3,0.0225,Aspirin,GC-MS
SMP-00628,7.22,62141.9,11089.6,11365.3,0.0618,Benzoic Acid,GC-MS
SMP-00628,8.95,31667.5,6569.1,6944.7,0.0334,Phenacetin,GC-MS
SMP-00628,10.4,15079.3,3608.4,3745.5,0.0152,Salicylic Acid,GC-MS
SMP-00628,12.11,52459.9,9855.5,10463.9,0.0527,Chlorpheniramine,GC-MS
SMP-00629,1.3,13482.3,3446.5,3670.6,0.0134,Uracil,GC-MS
SMP-00629,2.79,44675.5,8547.4,8749.3,0.0441,Acetaminophen,GC-MS
SMP-00629,4.13,95238.9,14503.2,15218.2,0.0945,Caffeine,GC-MS
SMP-00629,5.69,23307.8,4870.8,5115.3,0.0232,Aspirin,GC-MS
SMP-00629,7.17,74237.5,12150.9,12234.2,0.0742,Benzoic Acid,GC-MS
SMP-00629,9.0,37735.1,7713.9,7781.5,0.0367,Phenacetin,GC-MS
SMP-00629,10.44,14386.4,3546.0,3682.0,0.0147,Salicylic Acid,GC-MS
SMP-00629,12.11,52483.8,9200.3,9408.2,0.0532,Chlorpheniramine,GC-MS
SMP-00630,1.29,9263.1,2437.6,2524.3,0.0091,Uracil,GC-MS
SMP-00630,2.8,50979.3,10225.1,10769.9,0.0522,Acetaminophen,GC-MS
SMP-00630,4.18,99610.0,15930.9,16554.8,0.1004,Caffeine,GC-MS
SMP-00630,5.57,21205.9,4533.5,4654.6,0.0212,Aspirin,GC-MS
SMP-00630,7.16,68119.1,12055.9,11974.0,0.0718,Benzoic Acid,GC-MS
SMP-00630,8.94,29638.0,5733.8,5975.1,0.0293,Phenacetin,GC-MS
SMP-00630,10.41,16771.4,4128.8,4328.7,0.0168,Salicylic Acid,GC-MS
SMP-00630,12.11,55584.2,10389.1,10713.3,0.0567,Chlorpheniramine,GC-MS
SMP-00631,1.24,14380.9,3653.0,3719.2,0.0143,Uracil,GC-MS
SMP-00631,2.82,43939.7,8674.4,8646.1,0.0448,Acetaminophen,GC-MS
SMP-00631,4.18,68619.9,11531.3,11956.0,0.0702,Caffeine,GC-MS
SMP-00631,5.55,23568.5,5170.5,5193.9,0.0236,Aspirin,GC-MS
SMP-00631,7.23,59223.4,10235.4,10446.7,0.0576,Benzoic Acid,GC-MS
SMP-00631,8.94,31619.8,6443.6,6815.5,0.0323,Phenacetin,GC-MS
SMP-00631,10.43,13730.9,3433.6,3481.0,0.0135,Salicylic Acid,GC-MS
SMP-00631,12.08,52056.2,9480.9,9666.5,0.0516,Chlorpheniramine,GC-MS
SMP-00632,1.29,12189.9,3168.5,3193.8,0.012,Uracil,GC-MS
SMP-00632,2.87,45100.9,8840.9,9049.7,0.0421,Acetaminophen,GC-MS
SMP-00632,4.12,75509.9,11914.3,12283.9,0.0764,Caffeine,GC-MS
SMP-00632,5.62,24850.9,5620.2,5733.5,0.0255,Aspirin,GC-MS
SMP-00632,7.17,68019.0,11365.3,11655.3,0.0691,Benzoic Acid,GC-MS
SMP-00632,8.96,35566.6,7077.9,7323.3,0.0359,Phenacetin,GC-MS
SMP-00632,10.43,14758.2,3478.7,3564.8,0.0144,Salicylic Acid,GC-MS
SMP-00632,12.08,54063.1,9093.7,9412.8,0.0539,Chlorpheniramine,GC-MS
SMP-00633,1.29,11349.2,2908.9,2985.0,0.0114,Uracil,GC-MS
SMP-00633,2.81,44967.7,9160.6,9555.2,0.0442,Acetaminophen,GC-MS
SMP-00633,4.12,87732.3,14557.3,15167.0,0.0868,Caffeine,GC-MS
SMP-00633,5.57,22490.0,4833.6,5038.5,0.0213,Aspirin,GC-MS
SMP-00633,7.17,69155.8,11476.8,11727.3,0.0711,Benzoic Acid,GC-MS
SMP-00633,8.95,30256.5,6478.6,6801.5,0.0301,Phenacetin,GC-MS
SMP-00633,10.35,16549.5,4019.0,4093.8,0.0166,Salicylic Acid,GC-MS
SMP-00633,12.11,60726.4,10975.2,11478.8,0.0612,Chlorpheniramine,GC-MS
SMP-00634,1.26,12156.9,3194.1,3198.0,0.0123,Uracil,GC-MS
SMP-00634,2.82,36622.4,7365.4,7630.9,0.0364,Acetaminophen,GC-MS
SMP-00634,4.18,101900.0,16570.2,17177.9,0.1026,Caffeine,GC-MS
SMP-00634,5.63,23338.5,5067.9,5323.2,0.0227,Aspirin,GC-MS
SMP-00634,7.13,61076.8,10253.6,10492.9,0.0575,Benzoic Acid,GC-MS
SMP-00634,8.97,29931.1,5868.1,5887.0,0.0296,Phenacetin,GC-MS
SMP-00634,10.45,13576.0,3539.5,3611.9,0.0136,Salicylic Acid,GC-MS
SMP-00634,12.09,63625.4,11584.8,11637.9,0.065,Chlorpheniramine,GC-MS
SMP-00635,1.24,10852.8,2784.1,2831.7,0.0109,Uracil,GC-MS
SMP-00635,2.79,56061.2,10779.7,10602.0,0.0553,Acetaminophen,GC-MS
SMP-00635,4.17,88558.7,15144.5,15858.6,0.0875,Caffeine,GC-MS
SMP-00635,5.6,23519.6,5154.6,5524.4,0.0235,Aspirin,GC-MS
SMP-00635,7.14,83046.2,13947.8,14599.6,0.0812,Benzoic Acid,GC-MS
SMP-00635,8.97,34261.5,6702.5,6846.9,0.0342,Phenacetin,GC-MS
SMP-00635,10.38,15517.1,3888.6,3963.6,0.0148,Salicylic Acid,GC-MS
SMP-00635,12.09,61996.5,11332.8,11623.2,0.0618,Chlorpheniramine,GC-MS
SMP-00636,1.25,12882.0,3423.3,3562.2,0.0131,Uracil,GC-MS
SMP-00636,2.8,43762.3,8302.4,8542.7,0.0428,Acetaminophen,GC-MS
SMP-00636,4.16,78940.6,12493.1,12518.8,0.0809,Caffeine,GC-MS
SMP-00636,5.61,20584.4,4430.6,4484.7,0.0204,Aspirin,GC-MS
SMP-00636,7.18,52204.5,8343.6,8641.4,0.0528,Benzoic Acid,GC-MS
SMP-00636,8.88,27094.0,5561.6,5746.5,0.0281,Phenacetin,GC-MS
SMP-00636,10.4,13302.5,3258.6,3440.6,0.0135,Salicylic Acid,GC-MS
SMP-00636,12.11,44583.2,7839.7,8113.4,0.0461,Chlorpheniramine,GC-MS
SMP-00637,1.25,12943.0,3263.3,3272.0,0.0132,Uracil,GC-MS
SMP-00637,2.79,46483.2,9071.8,9155.2,0.0463,Acetaminophen,GC-MS
SMP-00637,4.16,91800.7,14312.5,14885.0,0.0919,Caffeine,GC-MS
SMP-00637,5.56,19288.2,4343.2,4490.7,0.0202,Aspirin,GC-MS
SMP-00637,7.19,67174.6,10708.9,11107.2,0.0675,Benzoic Acid,GC-MS
SMP-00637,8.95,28778.0,5765.6,5784.0,0.0289,Phenacetin,GC-MS
SMP-00637,10.41,13675.3,3294.2,3388.7,0.0134,Salicylic Acid,GC-MS
SMP-00637,12.1,52388.0,9758.6,9879.9,0.0533,Chlorpheniramine,GC-MS
SMP-00638,1.26,9578.0,2445.1,2532.4,0.0098,Uracil,GC-MS
SMP-00638,2.84,42793.7,8450.1,8966.1,0.0416,Acetaminophen,GC-MS
SMP-00638,4.23,90529.3,15088.4,16030.0,0.0903,Caffeine,GC-MS
SMP-00638,5.54,23131.0,4800.7,4901.6,0.0232,Aspirin,GC-MS
SMP-00638,7.2,65987.3,11126.1,11303.3,0.066,Benzoic Acid,GC-MS
SMP-00638,8.94,33546.5,7008.9,7262.0,0.033,Phenacetin,GC-MS
SMP-00638,10.45,16397.5,4024.4,4109.5,0.0162,Salicylic Acid,GC-MS
SMP-00638,12.16,52569.7,9390.7,9717.2,0.051,Chlorpheniramine,GC-MS
SMP-00639,1.22,11243.5,2920.5,3042.9,0.0115,Uracil,GC-MS
SMP-00639,2.76,44127.6,8606.8,8896.8,0.0438,Acetaminophen,GC-MS
